,Target
131334,1
131337,0
131338,0
131339,0
131340,0
131341,0
131342,0
131343,0
131345,0
131347,0
131349,0
131350,0
131351,0
131352,0
131353,0
131354,0
131356,0
131357,0
131359,0
131360,0
131361,0
131362,0
131363,0
131364,0
131366,1
131367,1
131369,0
131370,0
131371,0
131373,0
131376,0
131377,0
131379,0
131380,0
131381,0
131383,0
131384,0
131385,0
131386,0
131388,0
131391,0
131392,0
131394,0
131395,1
131396,0
131397,0
131398,0
131399,0
131401,0
131402,1
131403,0
131404,0
131405,0
131407,0
131408,0
131409,0
131412,0
131413,0
131414,0
131415,0
131418,0
131420,0
131423,0
131428,0
131429,0
131430,0
131431,1
131432,0
131433,0
131434,0
131435,0
131440,0
131441,0
131444,0
131446,1
131447,1
131450,0
131451,0
131453,0
131454,0
131455,0
131456,0
131457,0
131458,0
131460,0
131462,0
131464,0
131466,1
131469,0
131470,0
131471,0
131472,0
131473,0
131474,0
131475,0
131476,0
131477,0
131480,0
131482,0
131483,0
131485,0
131486,0
131487,0
131488,0
131489,0
131490,0
131491,0
131492,0
131493,0
131494,1
131497,1
131498,0
131499,0
131500,0
131501,0
131502,0
131503,0
131504,0
131505,0
131507,0
131508,0
131509,0
131510,0
131512,0
131513,0
131514,0
131515,0
131516,0
131519,0
131520,0
131521,0
131525,0
131526,0
131527,0
131528,0
131530,0
131531,1
131533,0
131535,0
131536,0
131537,0
131538,0
131539,0
131541,0
131542,0
131543,0
131546,0
131547,0
131548,0
131549,1
131550,0
131551,0
131558,0
131559,1
131560,0
131561,0
131562,0
131563,1
131565,1
131566,0
131567,1
131568,0
131569,0
131570,0
131571,0
131572,1
131574,0
131575,0
131576,1
131577,0
131578,0
131579,0
131581,1
131582,0
131584,0
131585,0
131586,0
131587,0
131589,0
131590,0
131592,1
131594,0
131595,0
131596,0
131597,0
131599,0
131600,0
131602,0
131603,0
131604,1
131605,0
131607,1
131608,0
131609,0
131611,0
131614,0
131615,0
131616,0
131617,0
131618,1
131622,0
131623,0
131624,0
131626,0
131627,0
131628,0
131631,0
131632,0
131634,0
131635,0
131637,0
131638,1
131639,0
131640,0
131641,0
131642,0
131643,0
131646,0
131647,0
131648,0
131649,0
131650,0
131651,0
131652,0
131654,0
131655,0
131658,0
131660,1
131661,0
131662,0
131663,0
131664,0
131665,0
131666,1
131667,0
131669,0
131671,1
131673,0
131674,0
131675,0
131678,0
131679,0
131680,0
131681,0
131682,0
131684,0
131685,1
131686,0
131688,0
131690,0
131692,0
131693,0
131695,0
131697,0
131698,0
131699,0
131700,0
131702,0
131704,0
131705,0
131707,0
131709,0
131710,0
131711,0
131712,0
131713,0
131715,0
131716,0
131717,0
131718,0
131719,0
131722,0
131723,0
131724,0
131725,0
131726,0
131728,0
131729,0
131731,0
131733,0
131734,0
131736,0
131737,0
131738,0
131740,0
131741,0
131742,0
131744,0
131745,0
131746,0
131747,0
131748,0
131749,0
131751,0
131752,0
131753,0
131754,0
131755,1
131756,0
131757,0
131758,0
131759,0
131760,0
131761,0
131762,0
131763,0
131764,1
131765,0
131766,0
131767,0
131768,0
131769,0
131771,0
131773,0
131774,0
131775,0
131776,0
131777,0
131779,1
131780,0
131781,0
131782,0
131783,0
131784,0
131785,0
131786,0
131787,0
131788,0
131789,0
131790,0
131791,0
131792,0
131794,0
131795,0
131797,0
131798,0
131799,0
131801,0
131803,0
131804,1
131805,0
131806,0
131807,0
131808,0
131810,0
131811,0
131812,0
131813,0
131814,0
131815,1
131816,0
131817,0
131818,0
131819,0
131820,0
131822,0
131823,0
131824,1
131825,0
131826,0
131827,0
131828,0
131831,0
131832,0
131833,0
131834,0
131836,0
131838,0
131839,0
131840,0
131842,0
131844,1
131845,0
131846,0
131847,0
131848,0
131849,0
131850,0
131851,0
131852,0
131854,0
131855,0
131856,1
131857,0
131858,0
131859,0
131860,0
131861,0
131862,0
131863,0
131864,1
131865,0
131868,0
131869,0
131870,0
131871,0
131872,0
131873,0
131874,0
131875,0
131876,0
131878,0
131880,0
131881,0
131882,0
131883,0
131884,0
131885,0
131886,0
131887,0
131888,0
131889,0
131890,0
131891,0
131892,0
131893,0
131894,0
131895,0
131896,0
131897,0
131898,0
131899,0
131900,0
131901,0
131903,0
131904,0
131905,0
131907,1
131908,0
131909,0
131910,0
131911,0
131914,0
131915,0
131916,0
131917,0
131918,0
131919,0
131920,0
131921,0
131923,0
131924,0
131925,0
131926,0
131927,0
131928,0
131929,0
131930,0
131931,0
131932,0
131933,0
131934,0
131935,0
131936,0
131937,0
131938,0
131939,0
131940,0
131942,1
131943,0
131944,1
131946,0
131947,0
131949,0
131950,0
131951,0
131953,0
131954,0
131955,0
131957,0
131958,0
131960,0
131961,0
131962,0
131963,0
131970,0
131971,1
131972,0
131973,0
131974,0
131975,0
131976,0
131978,0
131979,0
131980,0
131981,1
131982,0
131983,0
131984,0
131985,0
131986,0
131987,0
131988,0
131990,0
131991,0
131992,0
131993,0
131994,0
131995,0
131996,0
131997,0
131998,0
131999,0
132000,0
132001,0
132002,0
132004,0
132005,0
132006,0
132007,0
132008,0
132009,0
132010,0
132011,0
132012,0
132013,0
132014,0
132015,0
132016,0
132017,0
132018,0
132020,0
132023,1
132024,0
132026,0
132027,1
132028,0
132029,0
132031,0
132032,0
132033,0
132034,0
132035,0
132037,0
132038,0
132039,0
132040,0
132041,0
132042,0
132043,0
132044,0
132046,0
132047,0
132048,0
132050,0
132051,1
132052,0
132053,0
132054,0
132055,0
132056,0
132057,1
132058,0
132059,0
132060,0
132061,0
132062,0
132063,0
132064,0
132066,0
132067,0
132069,0
132070,0
132071,0
132073,0
132074,0
132075,0
132076,0
132077,1
132078,0
132079,0
132080,1
132082,0
132083,0
132085,1
132086,0
132087,0
132088,0
132089,1
132090,0
132091,0
132092,0
132093,0
132094,0
132095,1
132096,0
132097,0
132098,0
132099,0
132100,1
132101,0
132102,0
132103,0
132104,1
132106,0
132107,0
132108,0
132109,0
132110,0
132113,0
132114,0
132115,0
132116,1
132117,0
132118,0
132119,0
132120,0
132121,0
132122,1
132123,0
132124,0
132125,0
132126,1
132127,0
132128,0
132129,0
132130,0
132131,0
132132,0
132133,0
132134,0
132135,0
132136,0
132137,0
132138,1
132140,0
132141,0
132142,0
132143,0
132144,1
132145,0
132146,0
132148,0
132149,1
132150,0
132151,0
132152,0
132153,0
132154,0
132155,0
132156,0
132157,0
132158,0
132159,0
132160,0
132161,1
132162,0
132163,0
132164,0
132165,0
132166,0
132167,0
132168,0
132169,0
132170,0
132171,0
132172,0
132173,0
132174,0
132175,0
132176,0
132177,1
132178,0
132179,0
132180,0
132181,0
132182,0
132183,0
132184,0
132185,0
132186,0
132187,0
132188,0
132189,0
132190,0
132191,0
132192,0
132193,0
132194,0
132195,0
132196,0
132197,0
132198,0
132199,0
132200,0
132201,0
132202,0
132203,0
132204,0
132205,0
132207,0
132208,0
132209,0
132210,0
132211,0
132212,0
132213,0
132214,0
132215,0
132216,0
132217,0
132218,0
132219,0
132220,0
132221,0
132222,0
132223,1
132224,0
132225,0
132226,0
132227,0
132228,1
132229,0
132230,0
132231,0
132232,0
132233,0
132234,0
132235,0
132236,0
132237,0
132238,0
132239,0
132240,0
132241,0
132242,0
132243,1
132244,0
132245,0
132246,0
132247,0
132248,0
132249,0
132250,0
132251,0
132252,0
132253,0
132254,0
132255,0
132256,0
132257,0
132258,0
132259,0
132260,0
132261,0
132262,0
132263,0
132264,0
132265,0
132266,0
132267,0
132268,0
132269,0
132270,0
132272,0
132273,0
132274,0
132275,0
132276,0
132277,0
132278,1
132279,0
132280,0
132281,0
132282,0
132284,0
132285,0
132286,0
132287,0
132288,0
132289,0
132290,0
132291,0
132292,0
132294,1
132295,0
132296,0
132297,0
132298,0
132299,0
132300,0
132301,0
132302,0
132303,0
132304,0
132305,0
132306,0
132307,0
132308,0
132309,0
132310,0
132311,0
132312,0
132313,0
132314,0
132315,0
132316,0
132317,0
132318,0
132319,0
132320,0
132321,0
132322,0
132323,0
132324,0
132325,0
132326,0
132327,0
132328,0
132329,0
132330,0
132331,0
132332,0
132333,0
132334,0
132335,0
132336,0
132337,0
132338,0
132339,0
132340,0
132341,0
132342,0
132343,0
132344,1
132345,0
132346,0
132347,0
132348,0
132349,0
132350,0
132351,0
132352,0
132353,0
132354,0
132355,0
132356,1
132357,0
132358,0
132359,1
132360,0
132361,0
132362,0
132363,0
132364,0
132365,0
132366,0
132367,0
132368,0
132369,0
132370,1
132371,0
132372,0
132373,0
132374,0
132375,0
132376,0
132377,0
132378,0
132379,0
132380,0
132381,0
132382,0
132383,0
132384,0
132385,0
132386,0
132387,0
132388,0
132389,0
132390,0
132391,0
132392,0
132393,0
132394,0
132395,0
132396,0
132397,0
132398,0
132399,0
132400,0
132401,0
132402,1
132403,0
132404,0
132405,0
132406,0
132407,0
132408,0
132409,0
132410,0
132411,0
132412,0
132413,0
132414,0
132415,0
132416,0
132417,0
132418,0
132419,0
132420,0
132421,0
132422,0
132423,0
132424,0
132425,1
132426,0
132427,0
132428,0
132429,0
132430,0
132431,0
132432,0
132433,0
132434,0
132435,0
132436,1
132437,0
132438,0
132439,0
132440,0
132441,0
132442,1
132443,0
132444,0
132445,0
132446,0
132447,0
132448,0
132449,0
132450,0
132451,0
132452,0
132453,0
132454,0
132455,0
132456,0
132457,0
132458,0
132459,0
132460,0
132461,1
132462,0
132463,1
132464,0
132465,0
132466,0
132467,0
132468,0
132469,0
132470,0
132471,0
132472,0
132473,0
132474,0
132475,0
132476,0
132477,0
132478,0
132479,0
132480,0
132481,0
132482,1
132483,0
132484,0
132485,0
132486,0
132487,0
132488,0
132489,0
132490,0
132491,0
132492,0
132493,0
132494,0
132495,0
132496,0
132497,0
132498,0
132499,0
132500,0
132501,0
132502,0
132503,0
132504,0
132505,0
132506,0
132507,0
132508,1
132509,0
132510,0
132511,0
132512,0
132513,0
132514,0
132515,0
132516,0
132517,0
132518,0
132519,0
132520,0
132521,0
132522,1
132523,0
132524,0
132525,0
132526,1
132527,0
132528,0
132529,0
132530,0
132531,0
132532,0
132533,1
132534,1
132535,0
132536,0
132537,0
132538,0
132539,0
132540,0
132541,0
132542,0
132543,0
132544,0
132545,0
132546,0
132547,0
132548,0
132549,0
132550,0
132551,0
132552,0
132553,0
132554,0
132555,0
132556,0
132557,0
132558,0
132559,0
132560,0
132561,0
132562,1
132563,0
132564,0
132565,0
132566,0
132567,0
132568,0
132569,0
132570,0
132571,0
132572,0
132573,0
132574,0
132575,0
132576,0
132577,0
132578,0
132579,0
132580,0
132581,1
132582,0
132583,0
132584,0
132585,0
132586,0
132587,0
132588,0
132589,0
132590,0
132591,0
132592,0
132593,0
132594,0
132595,0
132596,0
132597,0
132598,0
132599,0
132600,0
132601,1
132602,1
132603,0
132604,1
132605,0
132606,1
132607,0
132608,0
132609,0
132610,0
132611,0
132612,0
132613,0
132614,0
132615,0
132616,1
132617,0
132618,0
132619,0
132620,0
132621,0
132622,0
132623,0
132624,0
132625,0
132626,0
132627,0
132628,0
132629,0
132630,0
132631,0
132632,0
132633,1
132634,0
132635,0
132636,0
132637,0
132638,0
132639,0
132640,0
132641,0
132642,0
132643,0
132644,0
132645,0
132646,0
132647,0
132648,0
132649,0
132650,0
132651,0
132652,0
132653,0
132654,0
132655,0
132656,0
132657,0
132658,0
132659,0
132660,0
132661,0
132662,0
132663,0
132664,0
132665,0
132666,0
132667,0
132668,0
132669,0
132670,0
132671,0
132672,1
132673,0
132674,0
132675,0
132676,0
132677,0
132678,0
132679,0
132680,0
132681,1
132682,0
132683,0
132684,0
132685,0
132686,0
132687,0
132688,0
132689,0
132690,0
132691,0
132692,0
132693,0
132694,0
132697,0
132698,0
132700,0
132702,0
132703,0
132704,0
132705,0
132706,0
132708,0
132709,0
132712,0
132713,1
132715,0
132716,0
132718,0
132719,0
132720,0
132722,1
132723,0
132724,0
132726,0
132727,0
132730,0
132732,0
132734,0
132738,0
132739,0
132740,0
132744,0
132745,0
132750,0
132751,0
132752,0
132755,0
132756,0
132757,0
132758,0
132760,0
132761,0
132763,0
132764,0
132766,1
132767,0
132768,0
132769,0
132770,1
132772,0
132773,0
132774,0
132776,0
132777,0
132778,0
132780,0
132781,0
132782,0
132783,0
132785,0
132787,0
132789,0
132791,0
132792,0
132794,0
132795,0
132796,0
132798,0
132799,0
132802,0
132803,0
132804,0
132805,0
132806,0
132807,1
132808,1
132810,0
132812,0
132815,1
132817,0
132818,0
132819,0
132820,0
132821,0
132825,0
132826,0
132827,0
132830,0
132832,0
132834,0
132836,0
132838,0
132841,0
132842,0
132843,0
132845,0
132847,1
132848,0
132849,0
132850,0
132853,0
132854,0
132857,0
132861,0
132862,0
132864,0
132867,0
132868,0
132871,0
132872,0
132874,0
132875,0
132876,0
132877,0
132881,1
132882,0
132885,0
132889,0
132890,0
132891,0
132893,0
132894,0
132896,0
132899,0
132900,0
132901,0
132902,0
132904,0
132905,0
132906,0
132907,1
132908,0
132909,0
132910,0
132911,0
132912,0
132913,0
132914,0
132915,0
132917,0
132918,0
132919,0
132920,0
132922,0
132923,0
132924,0
132926,0
132927,0
132928,1
132929,0
132930,0
132932,0
132934,0
132935,0
132936,0
132937,0
132939,0
132940,0
132942,0
132943,0
132945,0
132946,0
132947,0
132949,0
132950,0
132951,0
132952,0
132953,0
132954,0
132955,0
132956,0
132957,0
132960,0
132961,0
132962,1
132966,0
132969,0
132970,1
132971,0
132973,0
132975,0
132976,0
132978,0
132979,0
132981,0
132982,0
132984,0
132985,0
132986,0
132987,0
132988,0
132990,0
132992,0
132994,0
132996,0
132999,0
133000,0
133001,0
133007,0
133008,0
133009,0
133013,0
133015,1
133016,1
133019,0
133020,0
133021,0
133024,0
133025,0
133026,0
133027,0
133031,0
133032,0
133034,0
133035,0
133037,0
133040,1
133041,0
133042,0
133043,0
133044,0
133048,0
133050,0
133052,0
133053,0
133057,0
133059,0
133061,0
133063,0
133066,0
133067,0
133068,0
133069,0
133071,0
133072,0
133073,1
133074,0
133075,0
133076,0
133077,0
133078,0
133079,0
133080,0
133081,1
133082,0
133084,0
133085,0
133086,1
133087,0
133089,0
133090,1
133092,0
133095,1
133096,0
133097,0
133101,0
133102,0
133104,0
133105,0
133106,0
133108,0
133110,0
133112,0
133114,0
133115,0
133116,1
133117,0
133119,0
133122,0
133124,0
133125,0
133126,0
133128,0
133129,0
133130,0
133131,0
133132,0
133133,0
133134,0
133135,0
133136,0
133140,1
133142,0
133143,0
133145,0
133146,0
133149,0
133150,0
133152,0
133154,0
133155,0
133158,1
133160,0
133161,0
133164,0
133166,0
133169,0
133170,0
133171,0
133174,0
133175,0
133177,1
133179,0
133180,0
133181,0
133182,0
133183,0
133185,0
133186,0
133187,0
133188,0
133189,0
133190,0
133194,0
133198,0
133199,0
133200,0
133201,0
133202,0
133203,0
133204,0
133205,0
133206,0
133208,0
133209,0
133210,0
133211,0
133212,0
133213,0
133214,0
133215,0
133216,0
133217,0
133218,0
133220,0
133223,0
133225,0
133228,0
133229,0
133230,0
133231,0
133232,0
133235,0
133236,0
133240,0
133242,0
133243,0
133245,0
133247,0
133248,0
133249,0
133251,0
133253,0
133255,0
133256,0
133257,0
133258,0
133259,0
133260,0
133261,0
133262,1
133263,0
133264,0
133266,0
133267,0
133270,0
133272,1
133273,0
133275,0
133277,0
133278,0
133280,0
133282,0
133283,0
133284,0
133288,0
133290,0
133291,0
133292,0
133293,0
133294,0
133297,0
133298,0
133300,0
133302,0
133303,0
133304,0
133308,0
133310,0
133312,0
133313,0
133316,0
133318,0
133320,0
133322,0
133325,0
133329,0
133330,0
133331,0
133332,0
133334,0
133336,0
133337,0
133338,0
133339,0
133340,0
133341,0
133342,0
133343,0
133346,0
133347,0
133348,0
133349,0
133350,0
133351,0
133352,0
133354,0
133355,0
133356,0
133357,0
133358,0
133359,0
133360,0
133362,0
133364,0
133365,0
133366,0
133367,0
133368,0
133369,0
133371,0
133374,0
133375,0
133376,0
133377,0
133378,0
133379,0
133382,0
133383,0
133384,1
133385,1
133386,0
133387,0
133388,0
133389,0
133390,0
133391,0
133392,0
133394,0
133395,0
133396,0
133397,1
133399,0
133400,0
133401,0
133403,0
133404,0
133406,0
133408,0
133409,0
133410,1
133415,0
133416,0
133417,0
133418,0
133419,0
133420,0
133421,0
133422,0
133426,0
133428,0
133429,0
133430,0
133431,0
133432,0
133433,0
133434,0
133435,0
133437,0
133438,0
133439,1
133441,1
133442,0
133443,0
133444,0
133445,0
133446,0
133447,0
133451,0
133452,0
133453,0
133454,0
133456,1
133457,0
133458,0
133459,0
133460,0
133461,0
133462,1
133463,0
133464,0
133466,0
133467,0
133468,0
133469,0
133470,0
133473,0
133475,0
133476,0
133477,0
133480,0
133481,0
133482,0
133484,0
133485,0
133486,0
133487,0
133488,0
133493,0
133494,0
133499,0
133501,0
133503,0
133507,0
133509,0
133510,1
133511,0
133512,0
133513,0
133514,0
133515,0
133516,0
133519,0
133520,0
133521,1
133522,0
133523,0
133524,0
133526,0
133527,0
133528,0
133529,1
133530,0
133532,0
133533,0
133534,0
133535,1
133536,0
133537,0
133538,0
133539,0
133540,0
133541,0
133542,0
133543,0
133544,0
133546,0
133547,1
133548,0
133549,0
133550,0
133551,0
133552,0
133553,0
133554,0
133555,1
133556,0
133557,0
133558,0
133559,0
133561,0
133562,0
133564,0
133565,0
133566,0
133568,0
133569,0
133570,0
133571,0
133572,0
133573,0
133574,0
133575,0
133577,0
133578,0
133580,0
133581,0
133582,1
133585,0
133587,0
133588,0
133589,0
133590,0
133591,0
133592,0
133593,0
133594,0
133595,0
133596,0
133598,0
133599,0
133600,0
133601,0
133602,0
133603,0
133605,0
133606,0
133609,0
133612,0
133614,0
133616,0
133617,0
133618,0
133620,0
133621,0
133622,0
133623,0
133624,0
133625,0
133626,1
133628,0
133630,0
133631,0
133632,0
133633,0
133634,0
133635,0
133637,0
133638,0
133640,0
133641,0
133642,0
133643,0
133644,0
133645,0
133646,0
133647,0
133648,1
133649,1
133650,1
133652,0
133653,0
133654,0
133655,0
133656,0
133657,0
133658,0
133659,1
133660,0
133661,0
133662,0
133664,0
133665,0
133666,0
133667,0
133668,0
133669,0
133671,0
133673,0
133674,0
133675,0
133676,0
133678,0
133680,0
133681,1
133682,0
133683,0
133685,0
133686,1
133689,0
133690,0
133691,0
133692,0
133693,0
133694,0
133695,1
133698,0
133700,0
133701,1
133702,0
133704,0
133705,0
133706,0
133708,0
133710,0
133712,0
133714,0
133716,1
133717,0
133718,0
133719,0
133721,0
133722,0
133723,0
133724,0
133725,0
133726,0
133727,0
133728,0
133729,0
133730,0
133731,0
133732,0
133733,0
133735,0
133737,0
133738,0
133740,0
133741,0
133742,0
133744,0
133745,0
133746,0
133747,0
133748,0
133749,0
133750,0
133751,0
133752,0
133753,0
133754,0
133755,0
133756,0
133757,0
133760,0
133761,0
133762,0
133763,0
133764,1
133765,0
133766,0
133767,0
133768,0
133770,0
133771,0
133772,0
133773,0
133774,0
133775,0
133776,0
133777,0
133778,0
133779,0
133780,0
133781,0
133783,1
133784,0
133785,0
133786,0
133787,0
133789,0
133790,0
133791,0
133792,0
133793,0
133794,0
133795,0
133796,0
133797,0
133802,0
133803,0
133804,0
133805,0
133806,0
133807,0
133808,0
133809,0
133810,0
133811,0
133812,0
133813,0
133814,1
133815,0
133816,0
133817,0
133818,0
133819,0
133820,0
133821,0
133822,0
133823,0
133824,0
133825,0
133826,0
133827,0
133831,1
133832,0
133833,0
133834,0
133836,0
133837,0
133838,0
133839,0
133840,0
133841,0
133842,0
133844,0
133845,0
133846,0
133847,1
133848,1
133849,0
133850,0
133852,1
133854,0
133855,1
133856,0
133857,0
133858,0
133859,0
133860,0
133862,0
133863,0
133864,0
133865,0
133866,0
133867,0
133868,0
133869,0
133870,0
133871,0
133872,0
133873,0
133874,0
133875,0
133876,0
133877,0
133878,0
133879,0
133880,0
133881,0
133882,0
133883,0
133885,0
133886,0
133887,0
133888,0
133889,0
133890,0
133892,0
133893,0
133895,0
133896,0
133897,0
133898,0
133899,0
133900,0
133901,0
133903,0
133904,0
133906,1
133907,0
133909,0
133910,0
133911,0
133912,0
133913,0
133914,0
133915,0
133916,0
133917,0
133918,0
133919,0
133920,0
133922,0
133923,0
133924,0
133925,0
133926,0
133927,0
133928,0
133929,0
133930,0
133931,0
133932,0
133933,0
133934,0
133936,0
133937,0
133938,0
133939,0
133940,0
133941,0
133942,0
133943,0
133944,0
133945,0
133946,0
133948,0
133949,0
133950,0
133951,1
133952,0
133953,0
133954,0
133955,0
133956,0
133957,0
133958,0
133959,0
133960,0
133961,0
133962,0
133963,0
133964,0
133965,0
133966,0
133967,0
133968,0
133969,0
133970,0
133971,0
133972,0
133973,0
133974,0
133975,0
133976,0
133977,0
133978,0
133979,0
133980,0
133981,0
133982,0
133983,0
133984,0
133985,0
133986,0
133987,0
133988,0
133989,0
133990,0
133991,0
133992,0
133993,0
133994,0
133995,0
133996,0
133997,0
133998,0
133999,0
134000,0
134001,1
134002,0
134003,0
134004,0
134005,0
134006,0
134007,0
134008,0
134009,0
134010,0
134011,0
134012,1
134013,0
134014,0
134015,0
134016,0
134017,0
134018,0
134019,0
134020,0
134021,0
134022,0
134023,0
134024,0
134025,0
134026,0
134027,0
134028,0
134029,0
134030,0
134031,0
134032,0
134033,1
134034,0
134035,1
134036,0
134037,0
134038,0
134039,1
134041,0
134042,0
134044,0
134045,0
134046,0
134047,0
134048,0
134049,0
134050,0
134051,0
134052,0
134053,1
134054,0
134055,0
134056,0
134057,1
134058,0
134059,1
134060,0
134061,0
134062,0
134063,0
134064,0
134065,0
134066,0
134067,0
134068,0
134069,0
134070,0
134071,0
134072,0
134073,0
134074,0
134075,0
134076,0
134077,0
134078,0
134079,0
134080,0
134081,0
134082,0
134083,0
134084,0
134085,0
134086,0
134087,0
134088,0
134089,0
134090,0
